"Id partie","Nom du joueur","Prix moyen des citadelles achetées","Rôle préféré","Nombre de fois où il assassine","Nombre de fois où il s'est fait assassiner"
"953","AlwaysSpendPlayer","","","","0"
"954","ThomasPlayer","","","","1"
"954","AlwaysSpendPlayer","","","","1"
"954","RandomPlayer","","","","0"
"954","MattPlayer","","","","1"
"955","MattPlayer","","","","1"
"955","AlwaysSpendPlayer","","","","0"
"955","RandomPlayer","","","","0"
"955","ThomasPlayer","","","","1"
"956","MattPlayer","","","","2"
"956","ThomasPlayer","","","","0"
"956","RandomPlayer","","","","0"
"956","AlwaysSpendPlayer","","","","0"
"957","AlwaysSpendPlayer","","","","1"
"957","RandomPlayer","","","","0"
"957","MattPlayer","","","","0"
"957","ThomasPlayer","","","","1"
"958","AlwaysSpendPlayer","","","","0"
"958","ThomasPlayer","","","","0"
"958","MattPlayer","","","","1"
"958","RandomPlayer","","","","3"
"959","MattPlayer","","","","0"
"959","ThomasPlayer","","","","0"
"959","AlwaysSpendPlayer","","","","0"
"959","RandomPlayer","","","","0"
"960","MattPlayer","","","","1"
"960","ThomasPlayer","","","","0"
"960","RandomPlayer","","","","0"
"960","AlwaysSpendPlayer","","","","0"
"961","MattPlayer","","","","0"
"961","ThomasPlayer","","","","1"
"961","RandomPlayer","","","","0"
"961","AlwaysSpendPlayer","","","","1"
"962","ThomasPlayer","","","","0"
"962","AlwaysSpendPlayer","","","","1"
"962","MattPlayer","","","","0"
"962","RandomPlayer","","","","1"
"963","MattPlayer","","","","1"
"963","AlwaysSpendPlayer","","","","0"
"963","RandomPlayer","","","","0"
"963","ThomasPlayer","","","","1"
"964","MattPlayer","","","","1"
"964","ThomasPlayer","","","","0"
"964","AlwaysSpendPlayer","","","","2"
"964","RandomPlayer","","","","1"
"965","MattPlayer","","","","2"
"965","ThomasPlayer","","","","0"
"965","RandomPlayer","","","","0"
"965","AlwaysSpendPlayer","","","","0"
"966","RandomPlayer","","","","0"
"966","MattPlayer","","","","1"
"966","ThomasPlayer","","","","0"
"966","AlwaysSpendPlayer","","","","1"
"967","MattPlayer","","","","0"
"967","ThomasPlayer","","","","0"
"967","RandomPlayer","","","","0"
"967","AlwaysSpendPlayer","","","","0"
"968","AlwaysSpendPlayer","","","","1"
"968","MattPlayer","","","","0"
"968","RandomPlayer","","","","0"
"968","ThomasPlayer","","","","3"
"969","ThomasPlayer","","","","0"
"969","MattPlayer","","","","1"
"969","AlwaysSpendPlayer","","","","0"
"969","RandomPlayer","","","","1"
"970","RandomPlayer","","","","0"
"970","MattPlayer","","","","0"
"970","ThomasPlayer","","","","0"
"970","AlwaysSpendPlayer","","","","0"
"971","ThomasPlayer","","","","2"
"971","AlwaysSpendPlayer","","","","2"
"971","MattPlayer","","","","1"
"971","RandomPlayer","","","","0"
"972","MattPlayer","","","","0"
"972","AlwaysSpendPlayer","","","","2"
"972","ThomasPlayer","","","","0"
"972","RandomPlayer","","","","1"
"973","AlwaysSpendPlayer","","","","0"
"973","RandomPlayer","","","","0"
"973","ThomasPlayer","","","","1"
"973","MattPlayer","","","","0"
"974","MattPlayer","","","","1"
"974","ThomasPlayer","","","","1"
"974","RandomPlayer","","","","0"
"974","AlwaysSpendPlayer","","","","1"
"975","ThomasPlayer","","","","2"
"975","AlwaysSpendPlayer","","","","1"
"975","RandomPlayer","","","","0"
"975","MattPlayer","","","","0"
"976","AlwaysSpendPlayer","","","","1"
"976","ThomasPlayer","","","","1"
"976","MattPlayer","","","","1"
"976","RandomPlayer","","","","0"
"977","MattPlayer","","","","0"
"977","RandomPlayer","","","","0"
"977","ThomasPlayer","","","","0"
"977","AlwaysSpendPlayer","","","","0"
"978","RandomPlayer","","","","0"
"978","MattPlayer","","","","1"
"978","ThomasPlayer","","","","1"
"978","AlwaysSpendPlayer","","","","1"
"979","MattPlayer","","","","1"
"979","RandomPlayer","","","","0"
"979","AlwaysSpendPlayer","","","","0"
"979","ThomasPlayer","","","","0"
"980","AlwaysSpendPlayer","","","","0"
"980","MattPlayer","","","","0"
"980","RandomPlayer","","","","0"
"980","ThomasPlayer","","","","0"
"981","ThomasPlayer","","","","0"
"981","MattPlayer","","","","0"
"981","AlwaysSpendPlayer","","","","0"
"981","RandomPlayer","","","","0"
"982","AlwaysSpendPlayer","","","","2"
"982","ThomasPlayer","","","","0"
"982","RandomPlayer","","","","0"
"982","MattPlayer","","","","1"
"983","MattPlayer","","","","1"
"983","AlwaysSpendPlayer","","","","0"
"983","RandomPlayer","","","","1"
"983","ThomasPlayer","","","","1"
"984","RandomPlayer","","","","2"
"984","AlwaysSpendPlayer","","","","1"
"984","ThomasPlayer","","","","2"
"984","MattPlayer","","","","0"
"985","ThomasPlayer","","","","0"
"985","RandomPlayer","","","","2"
"985","MattPlayer","","","","0"
"985","AlwaysSpendPlayer","","","","0"
"986","RandomPlayer","","","","1"
"986","MattPlayer","","","","0"
"986","ThomasPlayer","","","","1"
"986","AlwaysSpendPlayer","","","","0"
"987","ThomasPlayer","","","","1"
"987","AlwaysSpendPlayer","","","","2"
"987","RandomPlayer","","","","1"
"987","MattPlayer","","","","0"
"988","MattPlayer","","","","0"
"988","ThomasPlayer","","","","2"
"988","AlwaysSpendPlayer","","","","1"
"988","RandomPlayer","","","","0"
"989","MattPlayer","","","","0"
"989","AlwaysSpendPlayer","","","","1"
"989","ThomasPlayer","","","","0"
"989","RandomPlayer","","","","0"
"990","ThomasPlayer","","","","1"
"990","AlwaysSpendPlayer","","","","0"
"990","MattPlayer","","","","2"
"990","RandomPlayer","","","","0"
"991","RandomPlayer","","","","0"
"991","MattPlayer","","","","1"
"991","ThomasPlayer","","","","0"
"991","AlwaysSpendPlayer","","","","0"
"992","ThomasPlayer","","","","1"
"992","RandomPlayer","","","","0"
"992","AlwaysSpendPlayer","","","","1"
"992","MattPlayer","","","","0"
"993","ThomasPlayer","","","","0"
"993","RandomPlayer","","","","1"
"993","MattPlayer","","","","0"
"993","AlwaysSpendPlayer","","","","1"
"994","AlwaysSpendPlayer","","","","0"
"994","MattPlayer","","","","2"
"994","ThomasPlayer","","","","1"
"994","RandomPlayer","","","","2"
"995","ThomasPlayer","","","","0"
"995","AlwaysSpendPlayer","","","","0"
"995","RandomPlayer","","","","1"
"995","MattPlayer","","","","0"
"996","RandomPlayer","","","","0"
"996","AlwaysSpendPlayer","","","","0"
"996","MattPlayer","","","","0"
"996","ThomasPlayer","","","","0"
"997","AlwaysSpendPlayer","","","","1"
"997","RandomPlayer","","","","2"
"997","ThomasPlayer","","","","0"
"997","MattPlayer","","","","2"
"998","ThomasPlayer","","","","0"
"998","AlwaysSpendPlayer","","","","1"
"998","MattPlayer","","","","0"
"998","RandomPlayer","","","","0"
"999","ThomasPlayer","","","","0"
"999","AlwaysSpendPlayer","","","","0"
"999","MattPlayer","","","","0"
"999","RandomPlayer","","","","0"
"1000","MattPlayer","","","","0"
"1000","AlwaysSpendPlayer","","","","0"
"1000","ThomasPlayer","","","","0"
"1000","RandomPlayer","","","","0"
